127.0.0.1 - - [18/Feb/2021:11:57:22 +0600] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:09 +0600] "GET /web_kdrl/module/module-salaryReg/js/salaryList-global.js HTTP/1.1" 404 1146
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:09 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:09 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:09 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:09 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:09 +0600] "GET /web_kdrl/module/module-salaryReg/js/salaryList-global.js HTTP/1.1" 404 1146
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:09 +0600] "POST /KDRL_services/restservice_post.html HTTP/1.1" 200 1247
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:14 +0600] "GET /web_kdrl/salaryUpdate.html HTTP/1.1" 200 26578
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:14 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.css HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:14 +0600] "GET /web_kdrl/js/jquery-1.10.2.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:14 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:14 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:14 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:14 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:14 +0600] "GET /web_kdrl/module/module-salaryUpdate/js/salaryUpdate-scripts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:14 +0600] "GET /web_kdrl/module/module-salaryUpdate/js/salaryUpdate-update.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:14 +0600] "GET /web_kdrl/module/module-salaryUpdate/js/salaryUpdate-global.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:14 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:14 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:14 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:14 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:19 +0600] "GET /web_kdrl/salaryUpdate.html HTTP/1.1" 200 26578
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:19 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.css HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:19 +0600] "GET /web_kdrl/js/jquery-1.10.2.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:19 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:19 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:19 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:19 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:19 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:19 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:19 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:19 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:19 +0600] "GET /web_kdrl/assets/img/favicon.ico HTTP/1.1" 200 23462
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/salaryUpdate.html HTTP/1.1" 200 26578
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.css HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/js/jquery-1.10.2.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/assets/img/favicon.ico HTTP/1.1" 200 23462
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/salaryUpdate.html HTTP/1.1" 200 26578
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.css HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/js/jquery-1.10.2.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:20 +0600] "GET /web_kdrl/assets/img/favicon.ico HTTP/1.1" 200 23462
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/salaryUpdate.html HTTP/1.1" 200 26578
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.css HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/js/jquery-1.10.2.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/assets/img/favicon.ico HTTP/1.1" 200 23462
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/salaryUpdate.html HTTP/1.1" 200 26578
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.css HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/js/jquery-1.10.2.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:21 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:22 +0600] "GET /web_kdrl/assets/img/favicon.ico HTTP/1.1" 200 23462
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:23 +0600] "POST /KDRL_services/restservice_post.html HTTP/1.1" 200 70
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:24 +0600] "GET /web_kdrl/salaryList.html HTTP/1.1" 200 17562
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:24 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.css HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:24 +0600] "GET /web_kdrl/module/module-salaryReg/css/salaryList-main.css HTTP/1.1" 404 1146
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:24 +0600] "GET /web_kdrl/js/jquery-1.10.2.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:24 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:24 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:24 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:24 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:24 +0600] "GET /web_kdrl/module/module-salaryReg/js/salaryList-global.js HTTP/1.1" 404 1146
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:24 +0600] "GET /web_kdrl/module/module-salaryReg/js/salaryList-global.js HTTP/1.1" 404 1146
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:24 +0600] "POST /KDRL_services/restservice_post.html HTTP/1.1" 200 1243
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:32 +0600] "GET /web_kdrl/salaryUpdate.html HTTP/1.1" 200 26578
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:32 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.css HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:32 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:32 +0600] "GET /web_kdrl/js/jquery-1.10.2.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:32 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:32 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:32 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:32 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:32 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:32 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:32 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:36 +0600] "GET /web_kdrl/salaryList.html HTTP/1.1" 200 17562
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:36 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.css HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:36 +0600] "GET /web_kdrl/module/module-salaryReg/css/salaryList-main.css HTTP/1.1" 404 1146
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:36 +0600] "GET /web_kdrl/js/jquery-1.10.2.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:36 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:36 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:36 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:36 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:36 +0600] "GET /web_kdrl/module/module-salaryReg/js/salaryList-global.js HTTP/1.1" 404 1146
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:36 +0600] "POST /KDRL_services/restservice_post.html HTTP/1.1" 200 1243
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:38 +0600] "GET /web_kdrl/salaryUpdate.html HTTP/1.1" 200 26578
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:38 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.css HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:38 +0600] "GET /web_kdrl/js/jquery-1.10.2.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:38 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:38 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:38 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:38 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:38 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:38 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:51 +0600] "GET /web_kdrl/about.html HTTP/1.1" 200 31823
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:51 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.css HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:51 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:51 +0600] "GET /web_kdrl/js/jquery-1.10.2.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:51 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:51 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:51 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:51 +0600] "GET /web_kdrl/module/module-about/css/about-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:51 +0600] "GET /web_kdrl/module/module-about/js/about-scripts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:51 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:51 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:51 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:18:51 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:19:01 +0600] "GET /web_kdrl/home.html HTTP/1.1" 200 25168
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:19:01 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.css HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:19:01 +0600] "GET /web_kdrl/module/module-home/css/home-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:19:01 +0600] "GET /web_kdrl/js/jquery-1.10.2.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:19:01 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:19:01 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:19:01 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:19:01 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:19:01 +0600] "GET /web_kdrl/module/module-home/js/home-scripts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:19:01 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:21:43 +0600] "GET /web_kdrl/memberReg.html HTTP/1.1" 200 21411
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:21:43 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.css HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:21:43 +0600] "GET /web_kdrl/js/jquery-1.10.2.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:21:43 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:21:43 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:21:43 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:21:43 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:22:30 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.css HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:22:30 +0600] "GET /web_kdrl/plugins/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 311949
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:22:30 +0600] "GET /web_kdrl/module/js/adminlte.js.map HTTP/1.1" 200 49043
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:22:30 +0600] "GET /web_kdrl/plugins/toastr/toastr.js.map HTTP/1.1" 200 25633
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:22:30 +0600] "GET /web_kdrl/module/css/adminlte.min.css.map HTTP/1.1" 200 115881
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:09 +0600] "GET /web_kdrl/salaryUpdate.html HTTP/1.1" 200 26578
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:09 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.css HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:09 +0600] "GET /web_kdrl/js/jquery-1.10.2.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:09 +0600] "GET /web_kdrl/bootstrap/js/bootstrap.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:09 +0600] "GET /web_kdrl/plugins/chart.js/Chart.min.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:09 +0600] "GET /web_kdrl/plugins/jqvmap/maps/jquery.vmap.world.js HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:09 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:09 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.min.js HTTP/1.1" 404 1135
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:16 +0600] "GET /web_kdrl/salaryUpdate.html HTTP/1.1" 200 26578
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:16 +0600] "GET /web_kdrl/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 55971
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:16 +0600] "GET /web_kdrl/plugins/icheck-bootstrap/icheck-bootstrap.min.css HTTP/1.1" 200 12505
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:16 +0600] "GET /web_kdrl/plugins/tempusdominus-bootstrap-4/css/tempusdominus-bootstrap-4.min.css HTTP/1.1" 200 9270
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:16 +0600] "GET /web_kdrl/plugins/jqvmap/jqvmap.min.css HTTP/1.1" 200 614
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:16 +0600] "GET /web_kdrl/module/css/adminlte.min.css HTTP/1.1" 200 293327
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:16 +0600] "GET /web_kdrl/plugins/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 26970
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:16 +0600] "GET /web_kdrl/plugins/summernote/summernote-bs4.css HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:16 +0600] "GET /web_kdrl/plugins/toastr/toastr.min.css HTTP/1.1" 200 6454
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:16 +0600] "GET /web_kdrl/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19568
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:16 +0600] "GET /web_kdrl/plugins/jquery-ui/jquery-ui.min.css HTTP/1.1" 200 32082
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:16 +0600] "GET /web_kdrl/plugins/font/font.css HTTP/1.1" 200 10585
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:16 +0600] "GET /web_kdrl/module/module-util/css/style.css HTTP/1.1" 200 6353
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:16 +0600] "GET /web_kdrl/plugins/gijgo/css/gijgo.min.css HTTP/1.1" 200 43651
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:16 +0600] "GET /web_kdrl/plugins/ag-grid/ag-grid.css HTTP/1.1" 200 58132
0:0:0:0:0:0:0:1 - - [18/Feb/2021:12:25:16 +0600] "GET /web_kdrl/plugins/ag-grid/ag-theme-balham.css HTTP/1.1" 200 74096
